playerID,awardID,yearID,lgID,tie,notes
forscbo01,Player of the Week,1978,NL,,Week of 1978-04-14
romanjo03,Reliever of the Month,2022,AL,,July
zimmejo02,Pitcher of the Month,2012,NL,,July
ortajo01,Player of the Week,1975,AL,,Week of 1975-06-27
abreujo02,Player of the Week,2017,AL,,Week of 2017-05-27
altuvjo01,This Year in Baseball Breakout Player of the Year,2014,ML,,MLB.com GIBBY
altuvjo01,This Year in Baseball Breakout Hitter of the Year,2014,ML,,MLB.com GIBBY
cansejo01,Player of the Month,1988,AL,,September
contrjo01,Pitcher of the Month,2006,AL,,April
cruzjo02,Player of the Week,2000,AL,,Week of 2000-05-06
fernajo02,MLB Players Choice Comeback Player,2016,NL,,
fernajo02,Player of the Week,2016,NL,,Week of 2016-05-14
harvema01,MLB Players Choice Comeback Player,2015,NL,,
harvema01,TSN Comeback Player of the Year,2015,NL,,
hollima01,Player of the Month,2007,NL,,September
hollima01,Player of the Week,2007,NL,,Week of 2007-09-15
hollima01,Player of the Week,2007,NL,,Week of 2007-07-28
keougma02,TSN Comeback Player of the Year,1980,AL,,
shoemma01,Player of the Week,2016,AL,,Week of 2016-07-16
friedma01,All-MLB Team - First Team,2020,ML,,SP
kellyme01,Pitcher of the Month,2022,NL,,July
kellyme01,Player of the Week,2022,NL,,Week of 2022-07-30
tuckemi01,Player of the Week,1998,NL,,Week of 1998-05-02
cabremi01,Player of the Week,2006,NL,Y,Week of 2006-08-26
boddimi01,TSN Rookie Pitcher of the Year,1983,AL,,
clevimi01,Pitcher of the Month,2019,AL,,August
devermi01,Player of the Week,1990,AL,,Week of 1990-07-28
greenmi01,Player of the Month,1988,AL,,June
greenmi01,Player of the Week,1988,AL,,Week of 1988-06-24
phillmi01,Player of the Week,1976,NL,,Week of 1976-06-25
piazzmi01,Player of the Month,1995,NL,,August
piazzmi01,Player of the Week,1995,NL,,Week of 1995-08-26
piazzmi01,Player of the Week,1995,NL,,Week of 1995-05-06
troutmi01,Player of the Month,2014,AL,,June
troutmi01,Player of the Week,2014,AL,,Week of 2014-07-13
troutmi01,MLB Players Choice Outstanding Player,2014,AL,,
wittmi01,Player of the Week,1984,AL,,Week of 1984-09-28
youngmi01,Player of the Week,1985,AL,Y,Week of 1985-08-16
aloumo01,Player of the Week,1993,NL,,Week of 1993-07-10
bettsmo01,Player of the Week,2017,AL,,Week of 2017-07-01
bettsmo01,Player of the Week,2017,AL,,Week of 2017-05-13
ensbemo01,Player of the Week,2003,NL,,Week of 2003-06-07
lowena01,Player of the Week,2022,AL,,Week of 2022-08-27
hundlni01,Player of the Week,2011,NL,Y,Week of 2011-08-21
johnsni01,Player of the Week,2004,NL,,Week of 2004-08-14
lowryno01,Player of the Week,2006,NL,Y,Week of 2006-08-26
arenano01,Player of the Week,2016,NL,Y,Week of 2016-04-16
garcino01,Player of the Month,1999,AL,,May
garcino01,Player of the Week,1999,AL,,Week of 1999-09-18
hershor01,Player of the Week,1986,NL,,Week of 1986-08-01
sandopa01,Player of the Week,2011,NL,,Week of 2011-09-18
perezpa01,Pitcher of the Month,1983,NL,,April
hentgpa01,Player of the Week,1994,AL,Y,Week of 1994-05-07
wisdopa01,Player of the Week,2021,NL,,Week of 2021-06-05
wisdopa01,Rookie of the Month,2021,NL,,June
byrdpa01,Player of the Week,1998,NL,,Week of 1998-08-22
alvarpe01,Player of the Week,2013,NL,,Week of 2013-06-23
alonspe01,Player of the Week,2022,NL,Y,Week of 2022-09-24
obriepe03,Player of the Week,1985,AL,,Week of 1985-08-23
plantph01,Player of the Week,1993,NL,,Week of 1993-08-28
fieldpr01,Player of the Week,2008,NL,,Week of 2008-09-20
mccraqu01,Player of the Week,1998,AL,Y,Week of 1998-04-04
furcara01,This Year in Baseball Play of the Year,2003,ML,,MLB.com GIBBY
palmera01,Player of the Week,1989,AL,,Week of 1989-05-26
jonesra01,Pitcher of the Month,1976,NL,,May
jonesra01,Pitcher of the Month,1976,NL,,April
jonesra01,Player of the Week,1976,NL,Y,Week of 1976-05-21
burrira01,Pitcher of the Month,1976,NL,,August
durhara01,Player of the Week,1998,AL,,Week of 1998-08-15
stennre01,Player of the Week,1974,NL,,Week of 1974-09-27
hidalri01,Player of the Month,2000,NL,,September
hidalri01,Player of the Week,2000,NL,Y,Week of 2000-09-09
ziskri01,Player of the Week,1974,NL,Y,Week of 1974-08-16
langfri01,Pitcher of the Month,1979,AL,,August
mahleri01,Player of the Week,1982,NL,,Week of 1982-04-09
sutclri01,TSN Rookie Pitcher of the Year,1979,NL,,
henderi01,Player of the Week,1982,AL,,Week of 1982-08-27
dibblro01,Pitcher of the Month,1991,NL,,June
mackoro01,Player of the Week,2004,NL,Y,Week of 2004-05-29
kellyro01,Player of the Week,1990,AL,Y,Week of 1990-08-25
clemero02,Player of the Week,1987,AL,,Week of 1987-10-03
clemero02,Player of the Week,1987,AL,,Week of 1987-07-26
gantro01,Player of the Week,1990,NL,,Week of 1990-08-25
heltoto01,MLB Players Choice Outstanding Player,2000,NL,,
humeto01,Player of the Week,1980,NL,,Week of 1980-08-15
frymatr01,Player of the Week,1993,AL,,Week of 1993-04-17
hafnetr01,Player of the Month,2005,AL,,June
hafnetr01,Player of the Week,2005,AL,,Week of 2005-09-24
hafnetr01,Player of the Week,2005,AL,,Week of 2005-07-09
storytr01,Player of the Week,2019,NL,,Week of 2019-06-01
mancitr01,Player of the Week,2019,AL,,Week of 2019-09-21
glaustr01,Player of the Week,2001,AL,,Week of 2001-09-29
tulowtr01,Player of the Week,2009,NL,,Week of 2009-09-20
francty01,Player of the Week,2022,AL,Y,Week of 2022-04-23
glasnty01,Pitcher of the Month,2019,AL,,April
oneilty01,Player of the Month,2021,NL,,October
oneilty01,Player of the Week,2021,NL,,Week of 2021-09-18
martivi01,Player of the Week,2005,AL,,Week of 2005-08-27
guerrvl01,Player of the Month,1999,NL,,August
guerrvl01,Player of the Week,1999,NL,,Week of 1999-10-02
guerrvl01,Player of the Week,1999,NL,Y,Week of 1999-08-14
sotoge01,Rookie of the Month,2008,NL,,August
sotoge01,TSN Rookie of the Year,2008,NL,,
gonzagi01,Player of the Week,2011,AL,Y,Week of 2011-07-04
hollagr01,Reliever of the Month,2013,ML,,July
hollagr01,Reliever of the Month,2013,ML,,September
luzingr01,Player of the Month,1973,NL,,June
nortogr01,Player of the Week,1999,AL,,Week of 1999-05-29
morriha02,Player of the Week,1991,NL,,Week of 1991-05-11
ramirha01,Player of the Month,2008,NL,,June
baineha01,Player of the Week,1983,AL,,Week of 1983-09-09
iwakuhi01,Player of the Week,2015,AL,,Week of 2015-08-16
kuoho01,This Year in Baseball Setup Man of the Year,2008,ML,,MLB.com GIBBY
pencehu01,Player of the Week,2010,NL,,Week of 2010-09-05
kinslia01,Player of the Week,2009,AL,Y,Week of 2009-04-18
suzukic01,Player of the Month,2004,AL,,August
suzukic01,Player of the Week,2004,AL,,Week of 2004-08-07
suzukic01,MLB Players Choice Outstanding Player,2004,AL,,
novaiv01,Pitcher of the Month,2013,AL,,August
martijd02,Player of the Week,2014,AL,,Week of 2014-06-22
hardyjj01,Player of the Week,2008,NL,,Week of 2008-07-05
realmjt01,Player of the Week,2017,NL,,Week of 2017-04-08
clarkja01,Player of the Month,1978,NL,,May
clarkja01,Player of the Week,1978,NL,,Week of 1978-06-30
clarkja01,Player of the Week,1978,NL,,Week of 1978-05-12
bradlja02,Player of the Month,2016,AL,,May
bradlja02,Player of the Week,2016,AL,,Week of 2016-05-14
degroja01,Player of the Week,2017,NL,,Week of 2017-06-17
jonesja04,Player of the Week,2002,AL,,Week of 2002-06-08
garcija02,Player of the Week,2011,NL,Y,Week of 2011-04-03
lambja01,Player of the Week,2017,NL,,Week of 2017-05-20
peavyja01,Player of the Week,2005,NL,,Week of 2005-08-06
bayja01,Player of the Month,2006,NL,,May
bayja01,Player of the Week,2006,NL,,Week of 2006-05-27
bayja01,Player of the Week,2006,NL,Y,Week of 2006-05-20
castrja01,Player of the Week,2013,AL,,Week of 2013-08-25
castrja01,Player of the Week,2013,AL,,Week of 2013-05-27
kipnija01,Player of the Week,2014,AL,,Week of 2014-07-20
michaja01,This Year in Baseball Oddity of the Year,2004,ML,,MLB.com GIBBY
vazquja01,Pitcher of the Month,2001,NL,,August
bruceja01,Player of the Month,2011,NL,,May
bruceja01,Player of the Week,2011,NL,,Week of 2011-08-14
bruceja01,Player of the Week,2011,NL,,Week of 2011-05-30
bagweje01,Player of the Month,1994,NL,,July
fernajo02,TSN Comeback Player of the Year,2016,NL,,
moraljo01,Player of the Week,1976,NL,,Week of 1976-09-17
reyesjo01,Player of the Week,2006,NL,,Week of 2006-06-24
reyesjo01,Player of the Week,2006,NL,Y,Week of 2006-06-17
belljo02,Player of the Month,2019,NL,,May
belljo02,Player of the Week,2019,NL,,Week of 2019-05-18
donaljo02,Player of the Month,2013,AL,,September
donaljo02,Player of the Week,2013,AL,,Week of 2013-04-28
hamiljo03,This Year in Baseball Player of the Year,2010,ML,,MLB.com GIBBY
hamiljo03,Player of the Month,2010,AL,,June
hamiljo03,Player of the Week,2010,AL,Y,Week of 2010-06-13
hamiljo03,MLB Players Choice Outstanding Player,2010,AL,,
harrijo05,Player of the Month,2014,NL,,August
reddijo01,Player of the Week,2012,AL,,Week of 2012-09-03
sotoju01,All-MLB Team - First Team,2021,ML,,OF
felixju01,Player of the Week,1992,AL,,Week of 1992-05-02
reitzke01,Player of the Week,1975,NL,,Week of 1975-04-18
moralke01,Player of the Month,2009,AL,,August
moralke01,Player of the Week,2009,AL,,Week of 2009-08-02
loftoke01,Player of the Week,1994,AL,,Week of 1994-06-25
hrbekke01,Player of the Month,1984,AL,,July
appieke01,Pitcher of the Month,1992,AL,,July
mcreyke01,Player of the Week,1986,NL,,Week of 1986-08-22
millake01,Player of the Week,2001,NL,,Week of 2001-07-14
daviskh01,Player of the Week,2016,AL,Y,Week of 2016-09-17
puckeki01,Player of the Week,1987,AL,Y,Week of 1987-08-29
medlekr01,Pitcher of the Month,2012,NL,,September
medlekr01,Pitcher of the Month,2012,NL,,August
barraky01,Reliever of the Month,2018,NL,,June
seageky01,Player of the Week,2014,AL,,Week of 2014-06-29
seageky01,Player of the Week,2014,AL,Y,Week of 2014-04-27
tuckeky01,All-MLB Team - Second Team,2021,ML,,OF
tuckeky01,Player of the Month,2021,AL,,October
hoytla01,Pitcher of the Month,1982,AL,,May
berkmla01,Player of the Week,2002,NL,,Week of 2002-05-04
barkele01,Player of the Week,1979,AL,,Week of 1979-08-03
mosebll01,Player of the Month,1983,AL,,August
mosebll01,Player of the Week,1983,AL,,Week of 1983-05-27
chiselo01,This Year in Baseball Hitting Performance of the Year,2014,ML,,MLB.com GIBBY
trivilo01,Reliever of the Month,2021,AL,,June
giolilu01,Pitcher of the Month,2019,AL,,May
giolilu01,Player of the Week,2019,AL,,Week of 2019-06-01
leallu01,Player of the Week,1983,AL,,Week of 1983-05-13
matoslu01,Player of the Week,2003,AL,,Week of 2003-07-19
roberlu01,Player of the Week,2023,AL,,Week of 2023-06-24
scottlu01,Player of the Week,2008,AL,,Week of 2008-07-19
overbly01,Player of the Week,2004,NL,,Week of 2004-05-08
ordonma01,Player of the Week,2000,AL,,Week of 2000-07-01
machama01,Player of the Week,2015,AL,,Week of 2015-06-14
langsma01,Pitcher of the Month,1987,AL,,August
mcgwima01,Player of the Week,1989,AL,,Week of 1989-04-07
muldema01,Player of the Week,2003,AL,,Week of 2003-08-02
reynoma01,Player of the Week,2010,NL,,Week of 2010-04-25
whitema01,Player of the Week,1993,NL,Y,Week of 1993-09-11
whitema01,Player of the Week,1993,NL,,Week of 1993-07-17
pradoma01,Player of the Week,2009,NL,,Week of 2009-07-04
latosma01,Player of the Week,2012,NL,,Week of 2012-07-01
rileyau01,Player of the Week,2022,NL,,Week of 2022-07-09
uptonbj01,Player of the Week,2007,AL,Y,Week of 2007-07-21
zitoba01,Player of the Week,2003,AL,Y,Week of 2003-05-03
klubeco01,Player of the Week,2014,AL,,Week of 2014-09-21
knebeco01,Reliever of the Month,2017,NL,,August
kimbrcr01,This Year in Baseball Closer of the Year,2013,ML,,MLB.com GIBBY
kimbrcr01,Reliever of the Month,2013,ML,,August
grandcu01,This Year in Baseball Play of the Year,2007,ML,,MLB.com GIBBY
grandcu01,Player of the Week,2007,AL,,Week of 2007-07-14
murphda05,Player of the Week,1979,NL,Y,Week of 1979-05-18
bradeda01,This Year in Baseball Moment of the Year,2010,ML,,MLB.com GIBBY
bradeda01,Player of the Week,2010,AL,,Week of 2010-05-09
keuchda01,Pitcher of the Month,2015,AL,,August
keuchda01,Pitcher of the Month,2015,AL,,May
keuchda01,Pitcher of the Month,2015,AL,,April
keuchda01,Player of the Week,2015,AL,Y,Week of 2015-07-19
keuchda01,MLB Players Choice Outstanding Pitcher,2015,AL,,
darwida01,Player of the Week,1981,AL,,Week of 1981-06-05
salazda01,Pitcher of the Month,2016,AL,,June
bicheda01,Player of the Week,1991,AL,Y,Week of 1991-10-05
bednada01,Reliever of the Month,2022,NL,,May
fletcda02,Player of the Week,2021,AL,Y,Week of 2021-07-10
roberda08,This Year in Baseball Setup Man of the Year,2011,ML,,MLB.com GIBBY
youngde03,Player of the Week,2009,AL,Y,Week of 2009-10-04
eckerde01,Player of the Week,1978,AL,Y,Week of 1978-09-29
jeterde01,Player of the Month,1998,AL,,August
lametdi01,All-MLB Team - Second Team,2020,ML,,SP
browndo01,Player of the Month,2013,NL,,May
browndo01,Player of the Week,2013,NL,,Week of 2013-06-02
browndo01,Player of the Week,2013,NL,,Week of 2013-05-27
mattido01,Player of the Month,1985,AL,,September
mattido01,Player of the Month,1985,AL,,August
mattido01,Player of the Week,1985,AL,,Week of 1985-08-09
stubbdr01,Player of the Week,2012,NL,Y,Week of 2012-07-29
ceasedy01,All-MLB Team - Second Team,2022,ML,,SP
ceasedy01,Pitcher of the Month,2022,AL,,July
ceasedy01,Pitcher of the Month,2022,AL,,June
murraed02,Player of the Month,1980,AL,Y,September
murraed02,Player of the Week,1980,AL,Y,Week of 1980-09-12
burksel01,Player of the Week,1990,AL,Y,Week of 1990-09-01
claseem01,All-MLB Team - First Team,2022,ML,,RP
claseem01,Reliever of the Month,2022,AL,,June
claseem01,Reliever of the Month,2022,AL,,August
claseem01,Reliever of the Month,2022,AL,,September
hernaen01,Player of the Week,1974,NL,,Week of 1974-08-09
chaveer01,Player of the Month,2001,AL,,September
daviser01,Player of the Month,1987,NL,,May
daviser01,Player of the Month,1987,NL,,April
daviser01,Player of the Week,1987,NL,Y,Week of 1987-07-31
daviser01,Player of the Week,1987,NL,,Week of 1987-05-01
gagneer01,Pitcher of the Month,2002,NL,,June
haaseer01,Rookie of the Month,2021,AL,,July
riverfe01,Reliever of the Month,2018,NL,,July
josefe01,Player of the Month,1991,NL,,April
josefe01,Player of the Week,1991,NL,,Week of 1991-04-27
lindofr01,Player of the Month,2018,AL,,May
lindofr01,Player of the Week,2018,AL,Y,Week of 2018-05-12
lindofr01,Player of the Week,2018,AL,,Week of 2018-05-05
tananfr01,Player of the Month,1976,AL,Y,September
thomafr04,Player of the Month,1993,AL,,August
thomafr04,MLB Players Choice Outstanding Player,1993,AL,,
mcgrifr01,Player of the Month,1989,AL,,April
sanchga01,Player of the Week,2011,NL,,Week of 2011-05-08
atkinga01,Player of the Week,2006,NL,,Week of 2006-09-30
atkinga01,Player of the Week,2006,NL,,Week of 2006-04-08
alexaga01,Player of the Week,1978,AL,,Week of 1978-06-30
wardga01,Player of the Week,1982,AL,,Week of 1982-09-10
wardga01,Player of the Week,1982,AL,,Week of 1982-07-02
jenkige01,Player of the Week,2001,NL,,Week of 2001-04-28
brettge01,Player of the Week,1976,AL,,Week of 1976-05-14
hendrge01,Player of the Week,1974,AL,,Week of 1974-05-10
springe01,Player of the Week,2017,AL,,Week of 2017-06-03
sotoge01,MLB Players Choice Outstanding Rookie,2008,NL,,
sotoge01,Rookie of the Month,2008,NL,,April
bagweje01,Player of the Month,1994,NL,,June
bagweje01,Player of the Week,1994,NL,,Week of 1994-07-23
bagweje01,Player of the Week,1994,NL,,Week of 1994-06-25
bagweje01,Player of the Week,1994,NL,,Week of 1994-06-18
bagweje01,MLB Players Choice Outstanding Player,1994,NL,,
bakerje03,Player of the Week,2008,NL,,Week of 2008-06-21
treadje01,Player of the Week,1990,NL,,Week of 1990-05-26
dyeje01,Player of the Week,1999,AL,,Week of 1999-05-22
riceji01,Outstanding DH Award,1977,AL,,
riceji01,Player of the Month,1977,AL,,July
riceji01,Player of the Week,1977,AL,,Week of 1977-07-08
andujjo01,Pitcher of the Month,1979,NL,,June
cartejo01,Player of the Week,1986,AL,Y,Week of 1986-09-05
olivejo01,Player of the Week,1992,NL,,Week of 1992-08-15
pricejo02,Pitcher of the Month,1983,NL,,July
randajo01,Player of the Week,1998,AL,,Week of 1998-09-12
santajo01,Pitcher of the Month,2003,AL,,August
mainejo01,Pitcher of the Month,2007,NL,,April
meansjo01,Player of the Week,2021,AL,,Week of 2021-05-08
valenjo02,Player of the Week,1995,AL,,Week of 1995-05-06
wettejo01,Player of the Week,1992,NL,,Week of 1992-06-20
rayjo01,Player of the Week,1984,NL,,Week of 1984-09-21
rayjo01,Player of the Week,1984,NL,,Week of 1984-08-10
heimjo01,All-MLB Team - Second Team,2023,ML,,C
sanchjo01,Player of the Week,2009,NL,Y,Week of 2009-07-11
romanjo03,Reliever of the Month,2022,AL,,April
mulhote01,Player of the Week,1988,NL,Y,Week of 1988-07-08
belchti01,Pitcher of the Month,1989,NL,,September
belchti01,Player of the Week,1989,NL,,Week of 1989-08-26
linceti01,Pitcher of the Month,2009,NL,,June
linceti01,Player of the Week,2009,NL,Y,Week of 2009-08-02
salmoti01,Player of the Week,1994,AL,,Week of 1994-05-14
wallati01,Player of the Month,1982,NL,,May
heltoto01,Player of the Week,1999,NL,,Week of 1999-06-19
walketo04,Player of the Week,1998,AL,,Week of 1998-07-25
gorzeto01,Player of the Week,2007,NL,Y,Week of 2007-08-11
edmanto01,Player of the Week,2021,NL,,Week of 2021-08-28
greento01,Player of the Week,1991,NL,,Week of 1991-05-25
helmsto01,TSN Rookie Player of the Year,1966,NL,,
clarkto02,Player of the Week,1997,AL,,Week of 1997-04-19
olivato01,TSN Rookie Player of the Year,1964,AL,,
penato01,Player of the Week,1982,NL,,Week of 1982-07-02
martivi01,Player of the Week,2004,AL,,Week of 2004-07-17
martivi01,Player of the Week,2004,AL,Y,Week of 2004-05-15
guerrvl01,Player of the Month,1998,NL,,July
guerrvl01,Player of the Week,1998,NL,,Week of 1998-07-25
guerrvl02,All-MLB Team - First Team,2021,ML,,1B
guerrvl02,Player of the Week,2021,AL,,Week of 2021-06-26
millewa04,Pitcher of the Month,2001,NL,,April
joynewa01,Player of the Week,1988,AL,Y,Week of 1988-07-29
clarkwi02,Player of the Month,1988,NL,,June
clarkwi02,Player of the Week,1988,NL,,Week of 1988-08-05
clarkwi02,Player of the Week,1988,NL,Y,Week of 1988-06-24
alvarwi01,Player of the Week,1991,AL,,Week of 1991-08-10
penawi01,Player of the Week,2004,NL,,Week of 2004-07-17
alvaryo01,All-MLB Team - Second Team,2021,ML,,DH
gourryu01,Player of the Week,2018,AL,,Week of 2018-09-22
escobyu01,Player of the Week,2009,NL,,Week of 2009-07-18
martica02,Player of the Week,1991,AL,,Week of 1991-07-27
meyerda01,Player of the Week,1977,AL,,Week of 1977-08-05
burneaj01,Player of the Week,2002,NL,,Week of 2002-08-17
colonba01,Player of the Week,2000,AL,,Week of 2000-09-23
sheetbe01,Player of the Week,2004,NL,,Week of 2004-05-15
madlobi01,Player of the Week,1976,NL,Y,Week of 1976-10-01
bichebo01,Player of the Week,2022,AL,,Week of 2022-09-10
jacksbo01,Player of the Week,1989,AL,,Week of 1989-04-21
brenlbo01,Player of the Week,1984,NL,,Week of 1984-08-24
hornebo01,Player of the Week,1981,NL,,Week of 1981-10-02
stanlbo01,Pitcher of the Month,1980,AL,,August
stanlbo01,Player of the Week,1980,AL,,Week of 1980-08-08
hawpebr01,Player of the Week,2007,NL,,Week of 2007-09-22
hawpebr01,Player of the Week,2007,NL,,Week of 2007-06-02
lidgebr01,Reliever of the Month,2005,ML,,July
rodgebr02,Player of the Week,2022,NL,,Week of 2022-06-04
rookebr01,Player of the Week,2023,AL,,Week of 2023-04-29
suterbr01,Reliever of the Month,2019,NL,,September
saberbr01,Pitcher of the Month,1987,AL,,April
